,county,county_ascii,county_full,county_fips,state_id,state_name,lat,lng,population
1496,Peach,Peach,Peach County,13225,GA,Georgia,32.5688,-83.8269,28054
1497,Logan,Logan,Logan County,17107,IL,Illinois,40.1245,-89.3675,28027
1498,Grant,Grant,Grant County,35017,NM,New Mexico,32.7389,-108.3824,28006
1499,Randolph,Randolph,Randolph County,54083,WV,West Virginia,38.7748,-79.8758,28005
1500,Baker,Baker,Baker County,12003,FL,Florida,30.3311,-82.2846,27969
1501,Scott,Scott,Scott County,28123,MS,Mississippi,32.4064,-89.5376,27943
1502,Leflore,Leflore,Leflore County,28083,MS,Mississippi,33.5505,-90.3011,27920
1503,Union,Union,Union County,28145,MS,Mississippi,34.4905,-89.0038,27880
1504,Jackson,Jackson,Jackson County,54035,WV,West Virginia,38.8344,-81.6748,27868
1505,Henderson,Henderson,Henderson County,47077,TN,Tennessee,35.6542,-88.388,27845
1506,Bradford,Bradford,Bradford County,12007,FL,Florida,29.95,-82.1687,27816
1507,San Jacinto,San Jacinto,San Jacinto County,48407,TX,Texas,30.5795,-95.1669,27666
1508,Upson,Upson,Upson County,13293,GA,Georgia,32.8813,-84.2994,27638
1509,Jennings,Jennings,Jennings County,18079,IN,Indiana,38.9969,-85.6281,27610
1510,Henry,Henry,Henry County,39069,OH,Ohio,41.3339,-84.0682,27601
1511,Adams,Adams,Adams County,39001,OH,Ohio,38.8455,-83.4721,27509
1512,Logan,Logan,Logan County,21141,KY,Kentucky,36.8597,-86.8789,27498
1513,Yazoo,Yazoo,Yazoo County,28163,MS,Mississippi,32.7803,-90.3964,27467
1514,Del Norte,Del Norte,Del Norte County,6015,CA,California,41.7431,-123.8972,27462
1515,Orleans,Orleans,Orleans County,50019,VT,Vermont,44.829,-72.2436,27459
1516,Fluvanna,Fluvanna,Fluvanna County,51065,VA,Virginia,37.8419,-78.2773,27442
1517,White,White,White County,47185,TN,Tennessee,35.9264,-85.4552,27420
1518,West Baton Rouge,West Baton Rouge,West Baton Rouge Parish,22121,LA,Louisiana,30.4636,-91.3127,27377
1519,McDonough,McDonough,McDonough County,17109,IL,Illinois,40.4562,-90.6779,27370
1520,Dawson,Dawson,Dawson County,13085,GA,Georgia,34.4443,-84.1706,27355
1521,Tillamook,Tillamook,Tillamook County,41057,OR,Oregon,45.4636,-123.7126,27345
1522,San Miguel,San Miguel,San Miguel County,35047,NM,New Mexico,35.4805,-104.8158,27215
1523,Cibola,Cibola,Cibola County,35006,NM,New Mexico,34.9125,-107.9998,27211
1524,Union,Union,Union County,45087,SC,South Carolina,34.6895,-81.6191,27158
1525,Pike,Pike,Pike County,39131,OH,Ohio,39.0773,-83.0668,27151
1526,Iroquois,Iroquois,Iroquois County,17075,IL,Illinois,40.7473,-87.8243,27043
1527,King George,King George,King George County,51099,VA,Virginia,38.2733,-77.1572,26985
1528,Mineral,Mineral,Mineral County,54057,WV,West Virginia,39.4147,-78.9438,26957
1529,Gillespie,Gillespie,Gillespie County,48171,TX,Texas,30.3181,-98.9465,26953
1530,Toombs,Toombs,Toombs County,13279,GA,Georgia,32.1216,-82.3312,26946
1531,Caddo,Caddo,Caddo County,40015,OK,Oklahoma,35.1744,-98.3751,26910
1532,Woodford,Woodford,Woodford County,21239,KY,Kentucky,38.0424,-84.7436,26886
1533,Hardin,Hardin,Hardin County,47071,TN,Tennessee,35.1987,-88.1845,26824
1534,De Soto,De Soto,De Soto Parish,22031,LA,Louisiana,32.0554,-93.7373,26821
1535,Carroll,Carroll,Carroll County,39019,OH,Ohio,40.5796,-81.0897,26761
1536,Ashe,Ashe,Ashe County,37009,NC,North Carolina,36.4341,-81.5004,26759
1537,Cass,Cass,Cass County,31025,NE,Nebraska,40.9097,-96.1409,26749
1538,Stephens,Stephens,Stephens County,13257,GA,Georgia,34.554,-83.2932,26732
1539,Oceana,Oceana,Oceana County,26127,MI,Michigan,43.641,-86.2675,26707
1540,Boone,Boone,Boone County,19015,IA,Iowa,42.0365,-93.9316,26700
1541,Juneau,Juneau,Juneau County,55057,WI,Wisconsin,43.9246,-90.1138,26695
1542,Lewis,Lewis,Lewis County,36049,NY,New York,43.7851,-75.4486,26690
1543,Mille Lacs,Mille Lacs,Mille Lacs County,27095,MN,Minnesota,45.938,-93.6301,26680
1544,Carter,Carter,Carter County,21043,KY,Kentucky,38.3182,-83.0495,26671
1545,Geneva,Geneva,Geneva County,1061,AL,Alabama,31.0951,-85.8391,26647
1546,Wasco,Wasco,Wasco County,41065,OR,Oregon,45.16,-121.1678,26639
1547,Harlan,Harlan,Harlan County,21095,KY,Kentucky,36.8569,-83.218,26589
1548,Marlboro,Marlboro,Marlboro County,45069,SC,South Carolina,34.602,-79.6786,26585
1549,Grayson,Grayson,Grayson County,21085,KY,Kentucky,37.4608,-86.3439,26465
1550,Elbert,Elbert,Elbert County,8039,CO,Colorado,39.2865,-104.1357,26457
1551,Decatur,Decatur,Decatur County,18031,IN,Indiana,39.307,-85.5011,26432
1552,Clay,Clay,Clay County,18021,IN,Indiana,39.3928,-87.1158,26396
1553,Union,Union,Union County,41061,OR,Oregon,45.3102,-118.0088,26286
1554,Wyoming,Wyoming,Wyoming County,42131,PA,Pennsylvania,41.5184,-76.0164,26219
1555,Edgefield,Edgefield,Edgefield County,45037,SC,South Carolina,33.7722,-81.9664,26181
1556,Charlevoix,Charlevoix,Charlevoix County,26029,MI,Michigan,45.2995,-85.124,26174
1557,Hart,Hart,Hart County,13147,GA,Georgia,34.3509,-82.9642,26110
1558,Grady,Grady,Grady County,13131,GA,Georgia,30.8747,-84.2345,26075
1559,Montezuma,Montezuma,Montezuma County,8083,CO,Colorado,37.3386,-108.5966,26070
1560,Taylor,Taylor,Taylor County,21217,KY,Kentucky,37.3665,-85.3279,26056
1561,Lawrence,Lawrence,Lawrence County,46081,SD,South Dakota,44.3586,-103.7923,26047
1562,Lamoille,Lamoille,Lamoille County,50015,VT,Vermont,44.607,-72.6419,25977
1563,Franklin,Franklin,Franklin County,20059,KS,Kansas,38.5645,-95.2859,25968
1564,Dickinson,Dickinson,Dickinson County,26043,MI,Michigan,46.0092,-87.8703,25937
1565,Johnson,Johnson,Johnson County,5071,AR,Arkansas,35.5697,-93.4602,25925
1566,McNairy,McNairy,McNairy County,47109,TN,Tennessee,35.1755,-88.5636,25895
1567,Simpson,Simpson,Simpson County,28127,MS,Mississippi,31.9132,-89.9195,25889
1568,Brown,Brown,Brown County,27015,MN,Minnesota,44.2421,-94.7276,25880
1569,Sunflower,Sunflower,Sunflower County,28133,MS,Mississippi,33.6023,-90.5886,25867
1570,Montgomery,Montgomery,Montgomery County,37123,NC,North Carolina,35.3325,-79.9055,25839
1571,Garvin,Garvin,Garvin County,40049,OK,Oklahoma,34.7046,-97.3093,25806
1572,Russell,Russell,Russell County,51167,VA,Virginia,36.9339,-82.0954,25763
1573,Cheboygan,Cheboygan,Cheboygan County,26031,MI,Michigan,45.4463,-84.4999,25709
1574,Benton,Benton,Benton County,19011,IA,Iowa,42.0802,-92.0657,25652
1575,Plymouth,Plymouth,Plymouth County,19149,IA,Iowa,42.7378,-96.2141,25621
1576,Staunton,Staunton,Staunton City,51790,VA,Virginia,38.1593,-79.0611,25581
1577,Payette,Payette,Payette County,16075,ID,Idaho,44.0068,-116.7608,25571
1578,Hardee,Hardee,Hardee County,12049,FL,Florida,27.4927,-81.81,25528
1579,Butts,Butts,Butts County,13035,GA,Georgia,33.2879,-83.9572,25522
1580,Hardeman,Hardeman,Hardeman County,47069,TN,Tennessee,35.2068,-88.9931,25519
1581,Mason,Mason,Mason County,54053,WV,West Virginia,38.7697,-82.0266,25488
1582,Pottawatomie,Pottawatomie,Pottawatomie County,20149,KS,Kansas,39.379,-96.3424,25482
1583,Barton,Barton,Barton County,20009,KS,Kansas,38.479,-98.7565,25477
1584,Gladwin,Gladwin,Gladwin County,26051,MI,Michigan,43.9907,-84.3883,25461
1585,Morehouse,Morehouse,Morehouse Parish,22067,LA,Louisiana,32.8202,-91.8018,25438
1586,Fannin,Fannin,Fannin County,13111,GA,Georgia,34.8641,-84.3198,25436
1587,Churchill,Churchill,Churchill County,32001,NV,Nevada,39.5809,-118.3358,25409
1588,Luna,Luna,Luna County,35029,NM,New Mexico,32.1823,-107.7499,25393
1589,Salem,Salem,Salem City,51775,VA,Virginia,37.2864,-80.0554,25372
1590,Macon,Macon,Macon County,47111,TN,Tennessee,36.532,-86.0073,25365
1591,Lyon,Lyon,Lyon County,27083,MN,Minnesota,44.4135,-95.839,25352
1592,Iosco,Iosco,Iosco County,26069,MI,Michigan,44.3559,-83.6359,25319
1593,Adair,Adair,Adair County,29001,MO,Missouri,40.1906,-92.6007,25299
1594,Todd,Todd,Todd County,27153,MN,Minnesota,46.0706,-94.8976,25277
1595,Posey,Posey,Posey County,18129,IN,Indiana,38.0218,-87.8685,25226
1596,Otsego,Otsego,Otsego County,26137,MI,Michigan,45.0214,-84.599,25221
1597,Lauderdale,Lauderdale,Lauderdale County,47097,TN,Tennessee,35.7605,-89.6305,25171
1598,Grant,Grant,Grant County,21081,KY,Kentucky,38.6488,-84.6246,25085
1599,Milam,Milam,Milam County,48331,TX,Texas,30.7863,-96.9768,25080
1600,Cherokee,Cherokee,Cherokee County,1019,AL,Alabama,34.1759,-85.6038,25069
1601,Manistee,Manistee,Manistee County,26101,MI,Michigan,44.333,-86.0568,25058
1602,Washington,Washington,Washington County,12133,FL,Florida,30.6106,-85.6653,25014
1603,Bremer,Bremer,Bremer County,19017,IA,Iowa,42.7746,-92.3181,25012
1604,Hickman,Hickman,Hickman County,47081,TN,Tennessee,35.8032,-87.4733,24996
1605,Crook,Crook,Crook County,41013,OR,Oregon,44.1422,-120.3566,24987
1606,Cleburne,Cleburne,Cleburne County,5023,AR,Arkansas,35.5382,-92.0267,24948
1607,Prentiss,Prentiss,Prentiss County,28117,MS,Mississippi,34.6183,-88.5201,24945
1608,Routt,Routt,Routt County,8107,CO,Colorado,40.4851,-106.9913,24944
1609,Goochland,Goochland,Goochland County,51075,VA,Virginia,37.7221,-77.9158,24906
1610,Chattooga,Chattooga,Chattooga County,13055,GA,Georgia,34.475,-85.3453,24902
1611,Union,Union,Union County,13291,GA,Georgia,34.8341,-83.9907,24880
1612,Barbour,Barbour,Barbour County,1005,AL,Alabama,31.8696,-85.3932,24877
1613,Audrain,Audrain,Audrain County,29007,MO,Missouri,39.2157,-91.8416,24873
1614,Cassia,Cassia,Cassia County,16031,ID,Idaho,42.2839,-113.6001,24859
1615,Miller,Miller,Miller County,29131,MO,Missouri,38.2145,-92.4284,24855
1616,Uvalde,Uvalde,Uvalde County,48463,TX,Texas,29.3573,-99.7622,24833
1617,Texas,Texas,Texas County,29215,MO,Missouri,37.3173,-91.9651,24828
1618,Jackson,Jackson,Jackson County,40065,OK,Oklahoma,34.588,-99.4148,24776
1619,Teller,Teller,Teller County,8119,CO,Colorado,38.8824,-105.1617,24758
1620,Yates,Yates,Yates County,36123,NY,New York,42.6335,-77.1055,24713
1621,Somerset,Somerset,Somerset County,24039,MD,Maryland,38.1158,-75.7518,24672
1622,Waushara,Waushara,Waushara County,55137,WI,Wisconsin,44.1131,-89.2429,24672
1623,Jefferson,Jefferson,Jefferson County,41031,OR,Oregon,44.6294,-121.1761,24659
1624,Randolph,Randolph,Randolph County,29175,MO,Missouri,39.4401,-92.4971,24652
1625,White,White,White County,18181,IN,Indiana,40.7498,-86.8655,24630
1626,Nicholas,Nicholas,Nicholas County,54067,WV,West Virginia,38.2917,-80.7993,24624
1627,Randolph,Randolph,Randolph County,18135,IN,Indiana,40.1576,-85.0113,24586
1628,Fayette,Fayette,Fayette County,48149,TX,Texas,29.8768,-96.9198,24564
1629,Rowan,Rowan,Rowan County,21205,KY,Kentucky,38.1963,-83.4211,24551
1630,George,George,George County,28039,MS,Mississippi,30.8626,-88.644,24547
1631,Jerome,Jerome,Jerome County,16053,ID,Idaho,42.6899,-114.2639,24474
1632,Scott,Scott,Scott County,18143,IN,Indiana,38.6851,-85.7475,24403
1633,Abbeville,Abbeville,Abbeville County,45001,SC,South Carolina,34.2226,-82.4593,24368
1634,Marion,Marion,Marion County,28091,MS,Mississippi,31.2308,-89.8224,24362
1635,Burke,Burke,Burke County,13033,GA,Georgia,33.0611,-82.0007,24337
1636,Lincoln,Lincoln,Lincoln County,21137,KY,Kentucky,37.4554,-84.6608,24320
1637,Tattnall,Tattnall,Tattnall County,13267,GA,Georgia,32.0458,-82.0581,24309
1638,Bell,Bell,Bell County,21013,KY,Kentucky,36.7306,-83.6741,24248
1639,Blaine,Blaine,Blaine County,16013,ID,Idaho,43.4119,-113.9802,24248
1640,Fairfax,Fairfax,Fairfax City,51600,VA,Virginia,38.8531,-77.2998,24242
1641,Shelby,Shelby,Shelby County,48419,TX,Texas,31.7924,-94.145,24157
1642,Aransas,Aransas,Aransas County,48007,TX,Texas,28.1254,-96.9933,24048
1643,Dawson,Dawson,Dawson County,31047,NE,Nebraska,40.8699,-99.8196,24037
1644,Hood River,Hood River,Hood River County,41027,OR,Oregon,45.519,-121.6511,23965
1645,Itawamba,Itawamba,Itawamba County,28057,MS,Mississippi,34.28,-88.3613,23888
1646,Upshur,Upshur,Upshur County,54097,WV,West Virginia,38.8978,-80.2334,23875
1647,Anderson,Anderson,Anderson County,21005,KY,Kentucky,38.0039,-84.991,23839
1648,Ohio,Ohio,Ohio County,21183,KY,Kentucky,37.4782,-86.8489,23782
1649,Iowa,Iowa,Iowa County,55049,WI,Wisconsin,43.0005,-90.1354,23766
1650,Page,Page,Page County,51139,VA,Virginia,38.6194,-78.4844,23753
1651,Antrim,Antrim,Antrim County,26009,MI,Michigan,44.9991,-85.1402,23662
1652,Saline,Saline,Saline County,17165,IL,Illinois,37.7531,-88.5407,23662
1653,Winston,Winston,Winston County,1133,AL,Alabama,34.1492,-87.3737,23655
1654,Grainger,Grainger,Grainger County,47057,TN,Tennessee,36.2763,-83.5096,23648
1655,Seminole,Seminole,Seminole County,40133,OK,Oklahoma,35.1675,-96.6155,23592
1656,Washington,Washington,Washington County,29221,MO,Missouri,37.9617,-90.8774,23580
1657,Roscommon,Roscommon,Roscommon County,26143,MI,Michigan,44.3356,-84.6116,23556
1658,Juniata,Juniata,Juniata County,42067,PA,Pennsylvania,40.5311,-77.4022,23535
1659,Franklin,Franklin,Franklin County,13119,GA,Georgia,34.3754,-83.2291,23480
1660,Mingo,Mingo,Mingo County,54059,WV,West Virginia,37.7264,-82.1347,23466
1661,Menominee,Menominee,Menominee County,26109,MI,Michigan,45.5801,-87.5566,23433
1662,Curry,Curry,Curry County,41015,OR,Oregon,42.4576,-124.1568,23404
1663,Pacific,Pacific,Pacific County,53049,WA,Washington,46.5556,-123.7039,23396
1664,Fayette,Fayette,Fayette County,18041,IN,Indiana,39.64,-85.1788,23391
1665,McDonald,McDonald,McDonald County,29119,MO,Missouri,36.6287,-94.3483,23381
1666,Meeker,Meeker,Meeker County,27093,MN,Minnesota,45.1231,-94.5273,23352
1667,Teton,Teton,Teton County,56039,WY,Wyoming,43.9346,-110.5898,23346
1668,Yankton,Yankton,Yankton County,46135,SD,South Dakota,43.009,-97.3948,23311
1669,Starke,Starke,Starke County,18149,IN,Indiana,41.2809,-86.6476,23308
1670,Plaquemines,Plaquemines,Plaquemines Parish,22075,LA,Louisiana,29.4406,-89.61,23305
1671,New Kent,New Kent,New Kent County,51127,VA,Virginia,37.5052,-76.9974,23296
1672,Hampshire,Hampshire,Hampshire County,54027,WV,West Virginia,39.3171,-78.6141,23275
1673,Saline,Saline,Saline County,29195,MO,Missouri,39.1368,-93.2018,23219
1674,Vilas,Vilas,Vilas County,55125,WI,Wisconsin,46.0529,-89.5148,23146
1675,St. Francis,St. Francis,St. Francis County,5123,AR,Arkansas,35.022,-90.7478,23138
1676,Ray,Ray,Ray County,29177,MO,Missouri,39.3523,-93.9899,23122
1677,Clarke,Clarke,Clarke County,1025,AL,Alabama,31.6767,-87.8308,23058
1678,Hopewell,Hopewell,Hopewell City,51670,VA,Virginia,37.2915,-77.2985,23046
1679,Crawford,Crawford,Crawford County,29055,MO,Missouri,37.9764,-91.3039,23023
1680,Osceola,Osceola,Osceola County,26133,MI,Michigan,43.9898,-85.3252,23022
1681,Poinsett,Poinsett,Poinsett County,5111,AR,Arkansas,35.574,-90.663,22997
1682,Emanuel,Emanuel,Emanuel County,13107,GA,Georgia,32.5897,-82.3017,22907
1683,Franklin,Franklin,Franklin County,18047,IN,Indiana,39.4149,-85.0602,22850
1684,Klickitat,Klickitat,Klickitat County,53039,WA,Washington,45.8738,-120.7891,22798
1685,Allen,Allen,Allen Parish,22003,LA,Louisiana,30.653,-92.828,22798
1686,Caswell,Caswell,Caswell County,37033,NC,North Carolina,36.3932,-79.3335,22747
1687,Columbia,Columbia,Columbia County,5027,AR,Arkansas,33.2143,-93.2273,22707
1688,Rockbridge,Rockbridge,Rockbridge County,51163,VA,Virginia,37.8145,-79.4473,22673
1689,Mercer,Mercer,Mercer County,21167,KY,Kentucky,37.811,-84.8745,22662
1690,Johnson,Johnson,Johnson County,21115,KY,Kentucky,37.8466,-82.8315,22631
1691,Ouachita,Ouachita,Ouachita County,5103,AR,Arkansas,33.5934,-92.8819,22606
1692,Overton,Overton,Overton County,47133,TN,Tennessee,36.345,-85.2881,22576
1693,Panola,Panola,Panola County,48365,TX,Texas,32.1624,-94.3056,22540
1694,Washington,Washington,Washington County,19183,IA,Iowa,41.3356,-91.7179,22534
1695,Sumner,Sumner,Sumner County,20191,KS,Kansas,37.2373,-97.4765,22517
1696,Leelanau,Leelanau,Leelanau County,26089,MI,Michigan,44.9385,-85.812,22426
1697,Saunders,Saunders,Saunders County,31155,NE,Nebraska,41.2264,-96.6374,22374
1698,Asotin,Asotin,Asotin County,53003,WA,Washington,46.1918,-117.203,22370
1699,Brooke,Brooke,Brooke County,54009,WV,West Virginia,40.2739,-80.5764,22349
1700,Waynesboro,Waynesboro,Waynesboro City,51820,VA,Virginia,38.0674,-78.9014,22341
1701,Beckham,Beckham,Beckham County,40009,OK,Oklahoma,35.2687,-99.682,22295
1702,Lee,Lee,Lee County,51105,VA,Virginia,36.7054,-83.1286,22287
1703,Bibb,Bibb,Bibb County,1007,AL,Alabama,32.9986,-87.1265,22251
1704,Meigs,Meigs,Meigs County,39105,OH,Ohio,39.0822,-82.0228,22242
1705,Limestone,Limestone,Limestone County,48293,TX,Texas,31.5455,-96.5805,22222
1706,Sabine,Sabine,Sabine Parish,22085,LA,Louisiana,31.564,-93.5547,22209
1707,Putnam,Putnam,Putnam County,13237,GA,Georgia,33.3218,-83.3728,22206
1708,Anson,Anson,Anson County,37007,NC,North Carolina,34.9738,-80.1027,22200
1709,Nobles,Nobles,Nobles County,27105,MN,Minnesota,43.6742,-95.7534,22194
1710,Grant,Grant,Grant Parish,22043,LA,Louisiana,31.5997,-92.5595,22185
1711,Randolph,Randolph,Randolph County,1111,AL,Alabama,33.2938,-85.4591,22179
1712,Houston,Houston,Houston County,48225,TX,Texas,31.3177,-95.4227,22107
1713,Henry,Henry,Henry County,29083,MO,Missouri,38.3852,-93.7928,22064
1714,Mahaska,Mahaska,Mahaska County,19123,IA,Iowa,41.3352,-92.6409,22059
1715,Martin,Martin,Martin County,37117,NC,North Carolina,35.8432,-77.1092,21992
1716,Jo Daviess,Jo Daviess,Jo Daviess County,17085,IL,Illinois,42.3658,-90.2126,21942
1717,Seward,Seward,Seward County,20175,KS,Kansas,37.1933,-100.8513,21942
1718,Prince Edward,Prince Edward,Prince Edward County,51147,VA,Virginia,37.2243,-78.4411,21922
1719,Scott,Scott,Scott County,47151,TN,Tennessee,36.4285,-84.5035,21917
1720,Lampasas,Lampasas,Lampasas County,48281,TX,Texas,31.1962,-98.2415,21829
1721,Wyandot,Wyandot,Wyandot County,39175,OH,Ohio,40.8424,-83.3044,21818
1722,Colusa,Colusa,Colusa County,6011,CA,California,39.1775,-122.237,21811
1723,Tippah,Tippah,Tippah County,28139,MS,Mississippi,34.7684,-88.9089,21769
1724,McDuffie,McDuffie,McDuffie County,13189,GA,Georgia,33.4828,-82.4814,21715
1725,Boone,Boone,Boone County,54005,WV,West Virginia,38.0229,-81.7115,21705
1726,Sevier,Sevier,Sevier County,49041,UT,Utah,38.7477,-111.8046,21667
1727,Gage,Gage,Gage County,31067,NE,Nebraska,40.2619,-96.6894,21654
1728,Llano,Llano,Llano County,48299,TX,Texas,30.7058,-98.6841,21637
1729,Mitchell,Mitchell,Mitchell County,13205,GA,Georgia,31.2253,-84.1943,21634
1730,Hertford,Hertford,Hertford County,37091,NC,North Carolina,36.3591,-76.982,21633
1731,Minidoka,Minidoka,Minidoka County,16067,ID,Idaho,42.8543,-113.6375,21626
1732,Stutsman,Stutsman,Stutsman County,38093,ND,North Dakota,46.9793,-98.9588,21609
1733,Scott,Scott,Scott County,51169,VA,Virginia,36.7143,-82.6029,21536
1734,Gaines,Gaines,Gaines County,48165,TX,Texas,32.7408,-102.6352,21523
1735,Hockley,Hockley,Hockley County,48219,TX,Texas,33.6076,-102.3432,21495
1736,Letcher,Letcher,Letcher County,21133,KY,Kentucky,37.1212,-82.8553,21490
1737,Hubbard,Hubbard,Hubbard County,27057,MN,Minnesota,47.1086,-94.9166,21479
1738,Grenada,Grenada,Grenada County,28043,MS,Mississippi,33.7699,-89.802,21474
1739,Clark,Clark,Clark County,5019,AR,Arkansas,34.051,-93.1764,21469
1740,Fayette,Fayette,Fayette County,17051,IL,Illinois,39.0002,-89.0241,21464
1741,Jersey,Jersey,Jersey County,17083,IL,Illinois,39.0855,-90.3565,21462
1742,Wabasha,Wabasha,Wabasha County,27157,MN,Minnesota,44.2843,-92.2303,21460
1743,Taylor,Taylor,Taylor County,12123,FL,Florida,30.047,-83.6035,21421
1744,Madison,Madison,Madison County,37115,NC,North Carolina,35.858,-82.7058,21414
1745,Owen,Owen,Owen County,18119,IN,Indiana,39.3128,-86.8377,21361
1746,Leake,Leake,Leake County,28079,MS,Mississippi,32.7535,-89.524,21335
1747,Dakota,Dakota,Dakota County,31043,NE,Nebraska,42.3912,-96.5646,21308
1748,Logan,Logan,Logan County,8075,CO,Colorado,40.7247,-103.1101,21302
1749,Moore,Moore,Moore County,48341,TX,Texas,35.8377,-101.893,21284
1750,Newton,Newton,Newton County,28101,MS,Mississippi,32.4002,-89.1188,21275
1751,Gray,Gray,Gray County,48179,TX,Texas,35.4012,-100.8126,21272
1752,Coahoma,Coahoma,Coahoma County,28027,MS,Mississippi,34.23,-90.6018,21264
1753,Fillmore,Fillmore,Fillmore County,27045,MN,Minnesota,43.674,-92.0902,21251
1754,Logan,Logan,Logan County,5083,AR,Arkansas,35.2149,-93.7166,21247
1755,Wyoming,Wyoming,Wyoming County,54109,WV,West Virginia,37.6096,-81.5492,21237
1756,Bandera,Bandera,Bandera County,48019,TX,Texas,29.7472,-99.2463,21182
1757,Morgan,Morgan,Morgan County,29141,MO,Missouri,38.4237,-92.886,21169
1758,Clinton,Clinton,Clinton County,29049,MO,Missouri,39.6018,-94.4046,21155
1759,Texas,Texas,Texas County,40139,OK,Oklahoma,36.7479,-101.4901,21144
1760,Nodaway,Nodaway,Nodaway County,29147,MO,Missouri,40.3607,-94.8834,21140
1761,Morgan,Morgan,Morgan County,47129,TN,Tennessee,36.135,-84.6492,21124
1762,Assumption,Assumption,Assumption Parish,22007,LA,Louisiana,29.9024,-91.0608,21067
1763,Union,Union,Union Parish,22111,LA,Louisiana,32.8318,-92.3748,21049
1764,Shelby,Shelby,Shelby County,17173,IL,Illinois,39.3911,-88.8055,21042
1765,Perry,Perry,Perry County,17145,IL,Illinois,38.0837,-89.367,20996
1766,Jackson,Jackson,Jackson County,55053,WI,Wisconsin,44.3192,-90.8052,20958
1767,Fairfield,Fairfield,Fairfield County,45039,SC,South Carolina,34.3951,-81.1212,20942
1768,Dodge,Dodge,Dodge County,27039,MN,Minnesota,44.0226,-92.8621,20893
1769,Washington,Washington,Washington County,31177,NE,Nebraska,41.5311,-96.222,20884
1770,Ogemaw,Ogemaw,Ogemaw County,26129,MI,Michigan,44.335,-84.1264,20820
1771,Sullivan,Sullivan,Sullivan County,18153,IN,Indiana,39.0889,-87.4147,20791
1772,Conway,Conway,Conway County,5029,AR,Arkansas,35.2624,-92.7014,20782
1773,Allen,Allen,Allen County,21003,KY,Kentucky,36.7513,-86.1904,20773
1774,Jones,Jones,Jones County,19105,IA,Iowa,42.1212,-91.1315,20733
1775,Adams,Adams,Adams County,55001,WI,Wisconsin,43.9696,-89.7704,20730
1776,Carroll,Carroll,Carroll County,19027,IA,Iowa,42.0362,-94.8605,20728
1777,Worth,Worth,Worth County,13321,GA,Georgia,31.5515,-83.8509,20706
1778,Buena Vista,Buena Vista,Buena Vista County,19021,IA,Iowa,42.7355,-95.1511,20687
1779,Meriwether,Meriwether,Meriwether County,13199,GA,Georgia,33.0406,-84.6883,20679
1780,Barnwell,Barnwell,Barnwell County,45011,SC,South Carolina,33.2661,-81.4349,20653
1781,Pointe Coupee,Pointe Coupee,Pointe Coupee Parish,22077,LA,Louisiana,30.7095,-91.6008,20652
1782,Greene,Greene,Greene County,51079,VA,Virginia,38.2976,-78.4669,20631
1783,Buchanan,Buchanan,Buchanan County,19019,IA,Iowa,42.4708,-91.8379,20631
1784,Hutchinson,Hutchinson,Hutchinson County,48233,TX,Texas,35.84,-101.3547,20595
1785,Colorado,Colorado,Colorado County,48089,TX,Texas,29.6208,-96.5263,20582
1786,Kewaunee,Kewaunee,Kewaunee County,55061,WI,Wisconsin,44.5161,-87.6153,20570
1787,Adams,Adams,Adams County,53001,WA,Washington,46.9834,-118.5606,20557
1788,Uinta,Uinta,Uinta County,56041,WY,Wyoming,41.2876,-110.5476,20546
1789,Dukes,Dukes,Dukes County,25007,MA,Massachusetts,41.3961,-70.65,20543
1790,Breckinridge,Breckinridge,Breckinridge County,21027,KY,Kentucky,37.7734,-86.4293,20528
1791,Jay,Jay,Jay County,18075,IN,Indiana,40.4379,-85.0056,20451
1792,Henry,Henry,Henry County,19087,IA,Iowa,40.988,-91.5445,20436
1793,Fulton,Fulton,Fulton County,18049,IN,Indiana,41.047,-86.2635,20420
1794,Woodward,Woodward,Woodward County,40153,OK,Oklahoma,36.4227,-99.2651,20411
1795,Lincoln,Lincoln,Lincoln County,54043,WV,West Virginia,38.1753,-82.0704,20410
1796,Greene,Greene,Greene County,37079,NC,North Carolina,35.485,-77.6758,20407
1797,Carroll,Carroll,Carroll County,18015,IN,Indiana,40.5828,-86.5635,20397
1798,Lavaca,Lavaca,Lavaca County,48285,TX,Texas,29.3843,-96.9302,20379
1799,Yell,Yell,Yell County,5149,AR,Arkansas,35.0026,-93.4108,20342
1800,Carbon,Carbon,Carbon County,49007,UT,Utah,39.6481,-110.5887,20338
1801,Clay,Clay,Clay County,21051,KY,Kentucky,37.1597,-83.7146,20322
1802,Willacy,Willacy,Willacy County,48489,TX,Texas,26.4693,-97.6632,20308
1803,Crisp,Crisp,Crisp County,13081,GA,Georgia,31.9229,-83.7681,20255
1804,Buchanan,Buchanan,Buchanan County,51027,VA,Virginia,37.2666,-82.036,20246
1805,Bourbon,Bourbon,Bourbon County,21017,KY,Kentucky,38.2067,-84.2171,20228
1806,Lincoln,Lincoln,Lincoln County,35027,NM,New Mexico,33.7453,-105.4593,20222
1807,DeKalb,DeKalb,DeKalb County,47041,TN,Tennessee,35.9799,-85.8328,20209
1808,Montague,Montague,Montague County,48337,TX,Texas,33.6757,-97.7246,20197
1809,Morgan,Morgan,Morgan County,13211,GA,Georgia,33.5909,-83.4923,20171
1810,Lincoln,Lincoln,Lincoln County,30053,MT,Montana,48.5425,-115.4051,20157
1811,Calhoun,Calhoun,Calhoun County,48057,TX,Texas,28.5074,-96.6018,20127
