,county,county_ascii,county_full,county_fips,state_id,state_name,lat,lng,population
2465,Todd,Todd,Todd County,46121,SD,South Dakota,4.9120712769379224,-9.05984203924092,9353
2466,Emmet,Emmet,Emmet County,19063,IA,Iowa,5.096771276937929,-3.0199420392409166,9349
2467,Somervell,Somervell,Somervell County,48425,TX,Texas,-6.059128723062074,-6.116042039240924,9337
2468,St. Clair,St. Clair,St. Clair County,29185,MO,Missouri,-0.2441287230620759,-2.1174420392409132,9330
2469,Charles Mix,Charles Mix,Charles Mix County,46023,SD,South Dakota,4.926571276937928,-6.929342039240922,9302
2470,Clinton,Clinton,Clinton County,21053,KY,Kentucky,-1.5539287230620715,6.522357960759081,9295
2471,Jasper,Jasper,Jasper County,17079,IL,Illinois,0.7287712769379269,3.504757960759079,9295
2472,Jones,Jones,Jones County,37103,NC,North Carolina,-3.2596287230620717,14.303357960759087,9263
2473,Montmorency,Montmorency,Montmorency County,26119,MI,Michigan,6.746271276937925,7.531357960759081,9261
2474,Stephens,Stephens,Stephens County,48429,TX,Texas,-5.545428723062074,-7.177642039240922,9260
2475,Forest,Forest,Forest County,55041,WI,Wisconsin,7.385971276937923,2.888157960759088,9239
2476,Johnson,Johnson,Johnson County,13167,GA,Georgia,-5.579828723062072,8.998457960759083,9225
2477,Pratt,Pratt,Pratt County,20151,KS,Kansas,-0.6336287230620741,-7.081042039240913,9175
2478,McLean,McLean,McLean County,21149,KY,Kentucky,-0.7521287230620715,4.394957960759086,9173
2479,Seminole,Seminole,Seminole County,13253,GA,Georgia,-7.342528723062074,6.78975796075909,9117
2480,Davis,Davis,Davis County,19051,IA,Iowa,2.4663712769379273,-0.7511420392409178,9093
2481,Hancock,Hancock,Hancock County,21091,KY,Kentucky,-0.439828723062071,4.8806579607590805,9058
2482,Claiborne,Claiborne,Claiborne County,28021,MS,Mississippi,-6.307628723062074,0.7467579607590835,9044
2483,Marshall,Marshall,Marshall County,27089,MN,Minnesota,10.076771276937926,-4.709942039240914,9017
2484,Cloud,Cloud,Cloud County,20029,KS,Kansas,1.1989712769379253,-5.990742039240914,9008
2485,Terrell,Terrell,Terrell County,13273,GA,Georgia,-6.504328723062073,7.221557960759085,9004
2486,Cuming,Cuming,Cuming County,31039,NE,Nebraska,3.6350712769379285,-5.128842039240922,9000
2487,White Pine,White Pine,White Pine County,32033,NV,Nevada,1.1608712769379252,-23.24304203924092,8997
2488,Livingston,Livingston,Livingston County,21139,KY,Kentucky,-1.0717287230620727,3.3048579607590796,8980
2489,Kemper,Kemper,Kemper County,28069,MS,Mississippi,-5.526728723062071,3.0173579607590852,8980
2490,Crittenden,Crittenden,Crittenden County,21055,KY,Kentucky,-0.9286287230620758,3.561357960759082,8979
2491,Stillwater,Stillwater,Stillwater County,30095,MT,Montana,7.387771276937926,-17.73664203924092,8978
2492,Richmond,Richmond,Richmond County,51159,VA,Virginia,-0.3387287230620757,14.933357960759082,8968
2493,Phelps,Phelps,Phelps County,31137,NE,Nebraska,2.2297712769379245,-7.755942039240921,8966
2494,Mitchell,Mitchell,Mitchell County,48335,TX,Texas,-5.9751287230620775,-9.262542039240913,8947
2495,Palo Alto,Palo Alto,Palo Alto County,19147,IA,Iowa,4.8007712769379225,-3.0195420392409176,8938
2496,Dawson,Dawson,Dawson County,30021,MT,Montana,8.985071276937923,-13.24094203924092,8915
2497,Catahoula,Catahoula,Catahoula Parish,22025,LA,Louisiana,-6.615128723062075,-0.18844203924091119,8895
2498,Turner,Turner,Turner County,13287,GA,Georgia,-6.564928723062074,8.034457960759084,8894
2499,Caldwell,Caldwell,Caldwell County,29025,MO,Missouri,1.3743712769379286,-2.324142039240911,8876
2500,Alger,Alger,Alger County,26003,MI,Michigan,8.127271276937925,5.054557960759084,8866
2501,Wilkinson,Wilkinson,Wilkinson County,13319,GA,Georgia,-5.478928723062076,8.487357960759084,8852
2502,Wilcox,Wilcox,Wilcox County,13315,GA,Georgia,-6.308428723062075,8.226257960759085,8839
2503,Clearwater,Clearwater,Clearwater County,16035,ID,Idaho,8.392271276937926,-23.998142039240918,8810
2504,Greene,Greene,Greene County,19073,IA,Iowa,3.7549712769379227,-2.738242039240916,8801
2505,Sublette,Sublette,Sublette County,56035,WY,Wyoming,4.485571276937925,-18.256142039240913,8801
2506,Oregon,Oregon,Oregon County,29149,MO,Missouri,-1.5946287230620726,0.25525796075908147,8783
2507,Madison,Madison,Madison County,30057,MT,Montana,7.019371276937925,-20.261742039240914,8742
2508,Lyon,Lyon,Lyon County,21143,KY,Kentucky,-1.2622287230620728,3.575357960759078,8721
2509,Gallatin,Gallatin,Gallatin County,21077,KY,Kentucky,0.4755712769379272,6.799257960759078,8720
2510,Benton,Benton,Benton County,18007,IN,Indiana,2.324971276937923,4.347657960759079,8709
2511,Jenkins,Jenkins,Jenkins County,13165,GA,Georgia,-5.488928723062074,9.695057960759087,8704
2512,Ozark,Ozark,Ozark County,29153,MO,Missouri,-1.6320287230620778,-0.7861420392409144,8688
2513,Montgomery,Montgomery,Montgomery County,13209,GA,Georgia,-6.107928723062074,9.123757960759079,8687
2514,Turner,Turner,Turner County,46125,SD,South Dakota,5.029571276937922,-5.490142039240922,8687
2515,Dimmit,Dimmit,Dimmit County,48127,TX,Texas,-9.858728723062075,-8.098042039240923,8672
2516,Monona,Monona,Monona County,19133,IA,Iowa,3.770271276937926,-4.301342039240922,8671
2517,Monroe,Monroe,Monroe County,29137,MO,Missouri,1.214071276937922,-0.3421420392409118,8668
2518,Wilson,Wilson,Wilson County,20205,KS,Kansas,-0.7220287230620741,-4.084842039240911,8667
2519,Lucas,Lucas,Lucas County,19117,IA,Iowa,2.748071276937928,-1.66914203924091,8666
2520,Lee,Lee,Lee County,5077,AR,Arkansas,-3.500828723062071,0.8777579607590837,8666
2521,Blaine,Blaine,Blaine County,40011,OK,Oklahoma,-2.406128723062075,-6.774842039240923,8661
2522,Woods,Woods,Woods County,40151,OK,Oklahoma,-1.5144287230620748,-7.206542039240915,8661
2523,Modoc,Modoc,Modoc County,6049,CA,California,3.3084712769379223,-29.06644203924091,8651
2524,Archer,Archer,Archer County,48009,TX,Texas,-4.666028723062077,-7.029142039240924,8649
2525,Quay,Quay,Quay County,35037,NM,New Mexico,-3.1770287230620724,-11.891242039240922,8641
2526,Platte,Platte,Platte County,56031,WY,Wyoming,3.8517712769379244,-13.307342039240922,8618
2527,Hancock,Hancock,Hancock County,13141,GA,Georgia,-5.010928723062072,8.657857960759088,8588
2528,Jack,Jack,Jack County,48237,TX,Texas,-5.047828723062075,-6.513942039240916,8588
2529,Montgomery,Montgomery,Montgomery County,5097,AR,Arkansas,-3.7424287230620763,-2.0010420392409145,8555
2530,Clearwater,Clearwater,Clearwater County,27029,MN,Minnesota,9.296371276937926,-3.720442039240922,8541
2531,Mathews,Mathews,Mathews County,51115,VA,Virginia,-0.8460287230620764,15.314757960759081,8537
2532,Johnson,Johnson,Johnson County,56019,WY,Wyoming,5.7574712769379275,-14.926142039240915,8536
2533,Wilkinson,Wilkinson,Wilkinson County,28157,MS,Mississippi,-7.120228723062073,0.3476579607590793,8531
2534,Custer,Custer,Custer County,46033,SD,South Dakota,5.396271276937924,-11.792942039240913,8515
2535,Carroll,Carroll,Carroll County,29033,MO,Missouri,1.1456712769379251,-1.846642039240919,8513
2536,Trimble,Trimble,Trimble County,21223,KY,Kentucky,0.3316712769379251,6.321057960759077,8510
2537,Ritchie,Ritchie,Ritchie County,54085,WV,West Virginia,0.8969712769379257,10.59555796075908,8507
2538,Perry,Perry,Perry County,1105,AL,Alabama,-5.642828723062074,4.364157960759087,8479
2540,Warren,Warren,Warren County,18171,IN,Indiana,2.0655712769379235,4.305257960759079,8454
2541,Maries,Maries,Maries County,29125,MO,Missouri,-0.1197287230620745,-0.2663420392409108,8454
2542,Hickory,Hickory,Hickory County,29085,MO,Missouri,-0.3405287230620715,-1.6621420392409192,8452
2543,Kiowa,Kiowa,Kiowa County,40075,OK,Oklahoma,-3.3649287230620715,-7.322342039240922,8446
2544,Perry,Perry,Perry County,47135,TN,Tennessee,-2.638728723062073,3.7995579607590884,8432
2545,Bracken,Bracken,Bracken County,21023,KY,Kentucky,0.40747127693792606,7.568457960759076,8420
2546,Daviess,Daviess,Daviess County,29061,MO,Missouri,1.6794712769379245,-2.326942039240919,8418
2547,Knox,Knox,Knox County,31107,NE,Nebraska,4.3554712769379265,-6.233342039240924,8415
2548,Cedar,Cedar,Cedar County,31027,NE,Nebraska,4.317971276937925,-5.593842039240911,8375
2549,Butler,Butler,Butler County,31023,NE,Nebraska,2.944771276937928,-5.473242039240915,8373
2551,Mercer,Mercer,Mercer County,38057,ND,North Dakota,9.027871276937923,-10.172942039240922,8366
2552,Webster,Webster,Webster County,54101,WV,West Virginia,0.21337127693792723,11.23665796075909,8362
2553,Tyler,Tyler,Tyler County,54095,WV,West Virginia,1.1839712769379247,10.773757960759085,8336
2554,Coffey,Coffey,Coffey County,20031,KS,Kansas,-0.0444287230620759,-4.075542039240915,8334
2555,Rosebud,Rosebud,Rosebud County,30087,MT,Montana,7.948371276937927,-15.072142039240916,8310
2556,Keith,Keith,Keith County,31101,NE,Nebraska,2.917471276937924,-10.00294203924092,8303
2557,Nevada,Nevada,Nevada County,5099,AR,Arkansas,-4.617328723062073,-1.6486420392409116,8292
2558,Dawes,Dawes,Dawes County,31045,NE,Nebraska,4.438371276937929,-11.476842039240921,8279
2559,Atkinson,Atkinson,Atkinson County,13003,GA,Georgia,-6.984228723062074,8.778457960759084,8265
2560,Oscoda,Oscoda,Oscoda County,26135,MI,Michigan,6.400471276937928,7.52875796075908,8264
2561,Houston,Houston,Houston County,47083,TN,Tennessee,-1.995328723062073,3.941457960759081,8253
2562,Baraga,Baraga,Baraga County,26013,MI,Michigan,8.381271276937923,3.2933579607590815,8245
2563,Hamilton,Hamilton,Hamilton County,48193,TX,Texas,-6.576528723062076,-6.452142039240911,8244
2564,Prairie,Prairie,Prairie County,5117,AR,Arkansas,-3.451628723062072,0.10575796075907817,8217
2565,Choctaw,Choctaw,Choctaw County,28019,MS,Mississippi,-4.934028723062077,2.4101579607590793,8208
2566,Lake,Lake,Lake County,41037,OR,Oregon,4.512171276937927,-28.728842039240917,8201
2567,Franklin,Franklin,Franklin City,51620,VA,Virginia,-1.5982287230620713,14.71995796075909,8194
2568,Harrison,Harrison,Harrison County,29081,MO,Missouri,2.0733712769379267,-2.3334420392409214,8190
2569,Murray,Murray,Murray County,27101,MN,Minnesota,5.740771276937927,-4.104742039240918,8170
2570,Lafayette,Lafayette,Lafayette County,12067,FL,Florida,-8.295828723062076,8.477457960759082,8107
2571,Clay,Clay,Clay County,20027,KS,Kansas,1.068371276937924,-5.506642039240916,8088
2572,San Miguel,San Miguel,San Miguel County,8113,CO,Colorado,-0.2775287230620762,-16.74734203924092,8082
2573,Allendale,Allendale,Allendale County,45005,SC,South Carolina,-5.293228723062072,10.300357960759086,8073
2574,Schoolcraft,Schoolcraft,Schoolcraft County,26153,MI,Michigan,7.915271276937922,5.458957960759079,8062
2575,Clay,Clay,Clay County,54015,WV,West Virginia,0.18117127693792412,10.583457960759077,8049
2576,Graham,Graham,Graham County,37075,NC,North Carolina,-2.9311287230620735,7.825057960759082,8047
2577,Lemhi,Lemhi,Lemhi County,16059,ID,Idaho,6.661971276937926,-22.27474203924092,8043
2578,Hamilton,Hamilton,Hamilton County,17065,IL,Illinois,-0.1997287230620728,3.119457960759078,8008
2579,Traill,Traill,Traill County,38097,ND,North Dakota,9.172871276937926,-5.503042039240924,8004
2580,Twiggs,Twiggs,Twiggs County,13289,GA,Georgia,-5.614128723062073,8.231457960759087,7955
2581,Pocahontas,Pocahontas,Pocahontas County,54075,WV,West Virginia,0.050471276937926746,11.65075796075908,7940
2582,San Augustine,San Augustine,San Augustine County,48405,TX,Texas,-6.887128723062073,-2.509642039240916,7920
2583,Power,Power,Power County,16077,ID,Idaho,4.412371276937925,-21.182142039240915,7918
2584,Thomas,Thomas,Thomas County,20193,KS,Kansas,1.0695712769379284,-9.396942039240912,7907
2585,Searcy,Searcy,Searcy County,5129,AR,Arkansas,-2.370328723062073,-1.0409420392409174,7880
2586,Richardson,Richardson,Richardson County,31147,NE,Nebraska,1.8436712769379255,-4.058942039240918,7850
2587,Doddridge,Doddridge,Doddridge County,54017,WV,West Virginia,0.9878712769379234,10.95155796075909,7847
2588,Kane,Kane,Kane County,49025,UT,Utah,-0.9962287230620746,-20.22934203924092,7814
2589,Boise,Boise,Boise County,16015,ID,Idaho,5.707771276937926,-24.071742039240917,7809
2590,Coleman,Coleman,Coleman County,48083,TX,Texas,-6.508128723062075,-7.795042039240911,7808
2591,Taylor,Taylor,Taylor County,13269,GA,Georgia,-5.725828723062072,7.408057960759081,7799
2592,Anderson,Anderson,Anderson County,20003,KS,Kansas,-0.06712872306207629,-3.634742039240919,7799
2593,Humphreys,Humphreys,Humphreys County,28053,MS,Mississippi,-5.152628723062072,1.131957960759081,7744
2594,Ballard,Ballard,Ballard County,21007,KY,Kentucky,-1.2228287230620722,2.6590579607590854,7742
2595,Lincoln,Lincoln,Lincoln County,13181,GA,Georgia,-4.487728723062077,9.207357960759083,7726
2596,Washakie,Washakie,Washakie County,56043,WY,Wyoming,5.623671276937927,-16.024242039240917,7725
2597,Greene,Greene,Greene County,1063,AL,Alabama,-5.428228723062077,3.706357960759078,7706
2598,Liberty,Liberty,Liberty County,12077,FL,Florida,-8.040028723062075,6.775657960759077,7704
2599,Franklin,Franklin,Franklin County,28037,MS,Mississippi,-6.804128723062075,0.760657960759076,7690
2600,Decatur,Decatur,Decatur County,19053,IA,Iowa,2.4563712769379222,-2.127742039240914,7684
2602,Major,Major,Major County,40093,OK,Oklahoma,-1.969728723062076,-6.877342039240915,7678
2603,Merrick,Merrick,Merrick County,31121,NE,Nebraska,2.8876712769379225,-6.379442039240914,7675
2604,McCulloch,McCulloch,McCulloch County,48307,TX,Texas,-7.082428723062076,-7.688942039240914,7638
2605,Benton,Benton,Benton County,28009,MS,Mississippi,-3.4640287230620714,2.4700579607590782,7637
2606,Red River,Red River,Red River Parish,22081,LA,Louisiana,-6.188228723062075,-1.6812420392409138,7631
2607,Yoakum,Yoakum,Yoakum County,48501,TX,Texas,-5.108328723062073,-11.169242039240913,7630
2608,Pleasants,Pleasants,Pleasants County,54073,WV,West Virginia,1.0896712769379278,10.49795796075908,7622
2609,Nicholas,Nicholas,Nicholas County,21181,KY,Kentucky,0.054271276937924995,7.643257960759087,7613
2610,Dade,Dade,Dade County,29057,MO,Missouri,-0.8492287230620761,-2.1917420392409213,7598
2611,Clay,Clay,Clay County,47027,TN,Tennessee,-1.7302287230620763,6.114657960759089,7592
2612,Winkler,Winkler,Winkler County,48495,TX,Texas,-6.431228723062073,-11.389742039240915,7582
2613,Monroe,Monroe,Monroe County,19135,IA,Iowa,2.748471276937927,-1.2104420392409168,7574
2614,Conejos,Conejos,Conejos County,8021,CO,Colorado,-1.0806287230620768,-14.533042039240911,7553
2615,Valley,Valley,Valley County,30105,MT,Montana,10.083971276937923,-15.008942039240921,7552
2616,Wheeler,Wheeler,Wheeler County,13309,GA,Georgia,-6.164328723062077,8.933957960759088,7550
2617,Cleveland,Cleveland,Cleveland County,5025,AR,Arkansas,-4.382928723062072,-0.5266420392409117,7548
2618,Grant,Grant,Grant County,46051,SD,South Dakota,6.890571276937926,-5.109142039240922,7533
2619,Marion,Marion,Marion County,13197,GA,Georgia,-5.927828723062078,7.133957960759076,7508
2620,Doniphan,Doniphan,Doniphan County,20043,KS,Kansas,1.5067712769379256,-3.488242039240916,7501
2621,Harney,Harney,Harney County,41025,OR,Oregon,4.782771276937929,-27.30944203924092,7496
2622,Adair,Adair,Adair County,19001,IA,Iowa,3.0493712769379258,-2.8124420392409206,7479
2623,Gilmer,Gilmer,Gilmer County,54021,WV,West Virginia,0.6427712769379283,10.80145796075908,7444
2624,Wallowa,Wallowa,Wallowa County,41063,OR,Oregon,7.298571276937928,-25.522442039240914,7439
2625,Rappahannock,Rappahannock,Rappahannock County,51157,VA,Virginia,0.4034712769379283,13.499357960759085,7422
2626,Worth,Worth,Worth County,19195,IA,Iowa,5.096071276937927,-1.6022420392409202,7417
2627,Chariton,Chariton,Chariton County,29041,MO,Missouri,1.2337712769379223,-1.3040420392409118,7417
2628,Lake,Lake,Lake County,8065,CO,Colorado,0.9211712769379261,-14.686242039240923,7403
2629,Hutchinson,Hutchinson,Hutchinson County,46067,SD,South Dakota,5.053571276937923,-6.095842039240921,7401
2630,Castro,Castro,Castro County,48069,TX,Texas,-3.7514287230620766,-10.603142039240922,7381
2631,Elliott,Elliott,Elliott County,21063,KY,Kentucky,-0.16342872306207568,8.560957960759083,7378
2632,East Carroll,East Carroll,East Carroll Parish,22035,LA,Louisiana,-5.548828723062073,0.4235579607590836,7371
2633,Kingman,Kingman,Kingman County,20095,KS,Kansas,-0.7224287230620732,-6.477742039240923,7369
2634,Pepin,Pepin,Pepin County,55091,WI,Wisconsin,6.301571276937928,-0.34304203924091325,7363
2635,Lexington,Lexington,Lexington City,51678,VA,Virginia,-0.4988287230620756,12.21455796075908,7346
2636,Lee,Lee,Lee County,21129,KY,Kentucky,-0.6865287230620751,7.942357960759082,7338
2637,Grant,Grant,Grant County,20067,KS,Kansas,-0.719028723062074,-9.649442039240924,7336
2638,Grand Isle,Grand Isle,Grand Isle County,50013,VT,Vermont,6.516771276937924,18.363757960759088,7335
2639,Pierce,Pierce,Pierce County,31139,NE,Nebraska,3.9830712769379275,-5.942742039240912,7301
2640,Ferry,Ferry,Ferry County,53019,WA,Washington,10.188971276937927,-26.858042039240914,7260
2641,Crook,Crook,Crook County,56011,WY,Wyoming,6.307171276937929,-12.911342039240921,7258
2642,Newton,Newton,Newton County,5101,AR,Arkansas,-2.3613287230620728,-1.5593420392409172,7243
2643,Grant,Grant,Grant County,41023,OR,Oregon,6.210271276937924,-27.348742039240918,7237
2644,Jefferson,Jefferson,Jefferson County,28063,MS,Mississippi,-6.547128723062073,0.6212579607590811,7207
2645,Van Buren,Van Buren,Van Buren County,19177,IA,Iowa,2.471871276937925,-0.2914420392409198,7207
2646,Jefferson,Jefferson,Jefferson County,31095,NE,Nebraska,1.8943712769379246,-5.484142039240922,7185
2647,Dallam,Dallam,Dallam County,48111,TX,Texas,-2.003428723062072,-10.943642039240913,7165
2648,Shannon,Shannon,Shannon County,29203,MO,Missouri,-1.1239287230620718,0.25805796075908916,7132
2649,Beaver,Beaver,Beaver County,49001,UT,Utah,0.07567127693792486,-21.57694203924092,7102
2650,Goliad,Goliad,Goliad County,48175,TX,Texas,-9.624228723062075,-5.767842039240918,7092
2651,Fall River,Fall River,Fall River County,46047,SD,South Dakota,4.958071276937929,-11.86894203924092,7079
2652,Pocahontas,Pocahontas,Pocahontas County,19151,IA,Iowa,4.452871276937927,-3.0201420392409233,7061
2653,Brooks,Brooks,Brooks County,48047,TX,Texas,-11.249728723062073,-6.560142039240915,7059
2654,Caribou,Caribou,Caribou County,16029,ID,Idaho,4.489171276937924,-19.90374203924091,7058
2655,Union,Union,Union County,18161,IN,Indiana,1.3442712769379241,6.733357960759079,7041
2656,Kit Carson,Kit Carson,Kit Carson County,8063,CO,Colorado,1.0241712769379276,-10.944442039240911,7039
2657,Blaine,Blaine,Blaine County,30005,MT,Montana,10.151371276937923,-17.30004203924092,7030
2658,Nemaha,Nemaha,Nemaha County,31127,NE,Nebraska,2.106371276937928,-4.191242039240919,7019
2659,Bon Homme,Bon Homme,Bon Homme County,46009,SD,South Dakota,4.7071712769379275,-6.226042039240923,7018
2660,Tillman,Tillman,Tillman County,40141,OK,Oklahoma,-3.9085287230620764,-7.265642039240916,7013
2662,Powell,Powell,Powell County,30077,MT,Montana,8.575071276937926,-21.277542039240913,6998
2663,Swisher,Swisher,Swisher County,48437,TX,Texas,-3.7509287230620743,-10.076442039240916,6989
2664,Broadwater,Broadwater,Broadwater County,30007,MT,Montana,8.051071276937925,-19.836942039240924,6977
2665,Ida,Ida,Ida County,19093,IA,Iowa,4.105571276937923,-3.8549420392409104,6969
2666,La Salle,La Salle,La Salle County,48283,TX,Texas,-9.936128723062076,-7.441042039240912,6965
2667,Forest,Forest,Forest County,42053,PA,Pennsylvania,3.2316712769379237,12.422557960759079,6959
2668,Wabaunsee,Wabaunsee,Wabaunsee County,20197,KS,Kansas,0.6719712769379242,-4.546442039240915,6922
2669,Bailey,Bailey,Bailey County,48017,TX,Texas,-4.212728723062071,-11.171342039240912,6902
2670,Lake,Lake,Lake County,47095,TN,Tennessee,-1.946128723062074,2.1650579607590856,6898
2671,Huerfano,Huerfano,Huerfano County,8055,CO,Colorado,-0.596628723062075,-13.302042039240916,6896
2673,Schuyler,Schuyler,Schuyler County,17169,IL,Illinois,1.8766712769379268,1.0434579607590848,6879
2674,Weston,Weston,Weston County,56045,WY,Wyoming,5.559071276937928,-12.909142039240919,6870
2675,Pembina,Pembina,Pembina County,38067,ND,North Dakota,10.486171276937924,-5.893242039240917,6853
2676,Monroe,Monroe,Monroe County,5095,AR,Arkansas,-3.6035287230620767,0.4546579607590786,6787
2677,Childress,Childress,Childress County,48075,TX,Texas,-3.7522287230620748,-8.549042039240916,6781
2678,Charles City,Charles City,Charles City County,51036,VA,Virginia,-0.924628723062078,14.596357960759079,6760
2679,Tucker,Tucker,Tucker County,54093,WV,West Virginia,0.8322712769379237,12.093557960759085,6747
2680,Lac qui Parle,Lac qui Parle,Lac qui Parle County,27073,MN,Minnesota,6.714171276937925,-4.514942039240921,6736
2681,Hancock,Hancock,Hancock County,47067,TN,Tennessee,-1.7577287230620726,8.436657960759078,6726
2682,Refugio,Refugio,Refugio County,48391,TX,Texas,-9.956028723062076,-5.507042039240915,6718
2683,Burt,Burt,Burt County,31021,NE,Nebraska,3.570171276937927,-4.670042039240911,6717
2684,Thurston,Thurston,Thurston County,31173,NE,Nebraska,3.8768712769379263,-4.885442039240914,6716
2685,Clinch,Clinch,Clinch County,13065,GA,Georgia,-7.366328723062075,8.952257960759084,6713
2686,Russell,Russell,Russell County,20167,KS,Kansas,0.6334712769379252,-7.1038420392409165,6702
2687,Clark,Clark,Clark County,29045,MO,Missouri,2.128971276937925,-0.0798420392409156,6693
2688,Galax,Galax,Galax City,51640,VA,Virginia,-1.6153287230620776,10.74095796075909,6687
2689,King and Queen,King and Queen,King and Queen County,51097,VA,Virginia,-0.5627287230620723,14.763257960759077,6681
2690,Kearney,Kearney,Kearney County,31099,NE,Nebraska,2.2253712769379277,-7.28944203924091,6655
2691,Buena Vista,Buena Vista,Buena Vista City,51530,VA,Virginia,-0.5494287230620714,12.301657960759087,6639
2692,Fremont,Fremont,Fremont County,19071,IA,Iowa,2.4642712769379287,-3.946142039240911,6639
2693,Pershing,Pershing,Pershing County,32027,NV,Nevada,2.1590712769379223,-26.745842039240912,6587
2694,Wolfe,Wolfe,Wolfe County,21237,KY,Kentucky,-0.5420287230620744,8.165357960759081,6573
2695,Moore,Moore,Moore County,47127,TN,Tennessee,-2.996728723062077,5.299857960759084,6558
2696,Surry,Surry,Surry County,51181,VA,Virginia,-1.1715287230620746,14.758357960759085,6546
2697,Rio Blanco,Rio Blanco,Rio Blanco County,8103,CO,Colorado,1.6984712769379229,-16.55854203924092,6511
2698,Wayne,Wayne,Wayne County,19185,IA,Iowa,2.458171276937925,-1.6688420392409142,6484
2699,Fulton,Fulton,Fulton County,21075,KY,Kentucky,-1.7273287230620724,2.4711579607590863,6480
2700,Howard,Howard,Howard County,31093,NE,Nebraska,2.9387712769379277,-6.858542039240916,6476
2701,Dallas,Dallas,Dallas County,5039,AR,Arkansas,-4.311428723062072,-0.9958420392409124,6472
2702,Norman,Norman,Norman County,27107,MN,Minnesota,9.045171276937928,-4.796742039240911,6457
2703,Wilkin,Wilkin,Wilkin County,27167,MN,Minnesota,8.075671276937925,-4.809742039240916,6454
2704,Saguache,Saguache,Saguache County,8109,CO,Colorado,-0.20082872306207378,-14.622942039240911,6454
2705,Bear Lake,Bear Lake,Bear Lake County,16007,ID,Idaho,4.003471276937923,-19.67114203924092,6436
2706,Treutlen,Treutlen,Treutlen County,13283,GA,Georgia,-5.877428723062074,9.09125796075908,6411
2707,Bottineau,Bottineau,Bottineau County,38009,ND,North Dakota,10.510871276937927,-9.174742039240911,6411
2708,Ellsworth,Ellsworth,Ellsworth County,20053,KS,Kansas,0.4152712769379221,-6.5461420392409195,6374
2709,Henderson,Henderson,Henderson County,17071,IL,Illinois,2.5366712769379234,0.7334579607590825,6374
2710,Randolph,Randolph,Randolph County,13243,GA,Georgia,-6.518728723062075,6.904357960759086,6365
2711,Spink,Spink,Spink County,46115,SD,South Dakota,6.656671276937928,-6.687642039240913,6355
2712,Moody,Moody,Moody County,46101,SD,South Dakota,5.740671276937924,-5.01234203924092,6346
2713,Brown,Brown,Brown County,17009,IL,Illinois,1.6804712769379222,0.908157960759084,6334
2714,Antelope,Antelope,Antelope County,31003,NE,Nebraska,3.895571276937929,-6.408142039240914,6302
2715,Pawnee,Pawnee,Pawnee County,20145,KS,Kansas,-0.10002872306207422,-7.578142039240916,6288
2716,Calhoun,Calhoun,Calhoun County,54013,WV,West Virginia,0.563171276937922,10.540957960759087,6279
2717,Lafayette,Lafayette,Lafayette County,5073,AR,Arkansas,-5.039728723062076,-1.9484420392409163,6277
2718,Woodruff,Woodruff,Woodruff County,5147,AR,Arkansas,-3.0950287230620717,0.4154579607590847,6259
2719,Bland,Bland,Bland County,51021,VA,Virginia,-1.1473287230620741,10.528357960759081,6241
2720,Teton,Teton,Teton County,30099,MT,Montana,9.555771276937925,-20.582342039240913,6238
2721,Gentry,Gentry,Gentry County,29075,MO,Missouri,1.930771276937925,-2.7513420392409103,6219
2722,Hamlin,Hamlin,Hamlin County,46057,SD,South Dakota,6.3924712769379255,-5.529742039240915,6196
2723,Edwards,Edwards,Edwards County,17047,IL,Illinois,0.13517127693792474,3.60525796075909,6182
2724,Van Buren,Van Buren,Van Buren County,47175,TN,Tennessee,-2.5853287230620765,6.205957960759079,6182
2725,Menifee,Menifee,Menifee County,21165,KY,Kentucky,-0.3399287230620729,8.059657960759083,6174
2726,Presidio,Presidio,Presidio County,48377,TX,Texas,-8.281528723062074,-12.581942039240914,6168
2727,Pendleton,Pendleton,Pendleton County,54071,WV,West Virginia,0.3993712769379272,12.307657960759087,6156
2728,Osceola,Osceola,Osceola County,19143,IA,Iowa,5.097271276937924,-3.9651420392409165,6149
2729,Iron,Iron,Iron County,55051,WI,Wisconsin,7.980971276937929,1.4165579607590786,6136
2730,Quitman,Quitman,Quitman County,28119,MS,Mississippi,-4.029928723062078,1.3694579607590782,6113
2731,Reynolds,Reynolds,Reynolds County,29179,MO,Missouri,-0.9190287230620768,0.6894579607590856,6102
2732,Grant,Grant,Grant County,27051,MN,Minnesota,7.652771276937926,-4.353642039240924,6091
2733,Clay,Clay,Clay County,31035,NE,Nebraska,2.2430712769379255,-6.392742039240915,6088
2734,Shelby,Shelby,Shelby County,29205,MO,Missouri,1.5164712769379278,-0.4180420392409161,6049
2735,Greenwood,Greenwood,Greenwood County,20073,KS,Kansas,-0.4035287230620739,-4.574042039240922,6001
2736,Pondera,Pondera,Pondera County,30073,MT,Montana,9.946471276937928,-20.567742039240912,5987
2737,Sullivan,Sullivan,Sullivan County,29211,MO,Missouri,1.929271276937925,-1.4529420392409236,5983
2738,Essex,Essex,Essex County,50009,VT,Vermont,6.446171276937925,19.922657960759082,5976
2739,Ohio,Ohio,Ohio County,18115,IN,Indiana,0.6687712769379246,6.693457960759076,5974
2740,Cumberland,Cumberland,Cumberland County,21057,KY,Kentucky,-1.4947287230620745,6.27005796075909,5974
2741,Benson,Benson,Benson County,38005,ND,North Dakota,9.788071276937927,-7.707442039240917,5960
